REGIÃO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAÚDE;QUANTIDADE;STATUS;DATA DE ENTREGA; VALOR UNITÁRIO  ; VALOR TOTAL  
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$60.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$1.600.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300.000;ENTREGA REALIZADA;25/06/2020; R$5,330 ; R$1.599.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;131.500;ENTREGA REALIZADA;31/01/2020; R$4,000 ; R$526.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;590.000;ENTREGA REALIZADA;25/03/2020; R$4,000 ; R$2.360.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;270.000;ENTREGA REALIZADA;28/04/2020; R$4,000 ; R$1.080.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;133.500;ENTREGA REALIZADA;31/01/2020; R$3,000 ; R$400.500,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;94.500;ENTREGA REALIZADA;25/03/2020; R$3,000 ; R$283.500,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;100.000;ENTREGA REALIZADA;20/04/2020; R$3,000 ; R$300.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;35.000;ENTREGA REALIZADA;25/06/2020; R$2,000 ; R$70.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;80.000;ENTREGA REALIZADA;25/06/2020; R$2,000 ; R$160.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;372.600;ENTREGA REALIZADA;31/01/2020; R$2,000 ; R$745.200,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;405.000;ENTREGA REALIZADA;25/03/2020; R$2,000 ; R$810.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300.000;ENTREGA REALIZADA;25/06/2020; R$4,000 ; R$1.200.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;8.000;ENTREGA REALIZADA ;31/07/2020; R$2,000 ; R$16.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50.000;ENTREGA REALIZADA ;31/07/2020; R$3,000 ; R$150.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;700.000;ENTREGA REALIZADA ;31/07/2020; R$4,000 ; R$2.800.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50.000;ENTREGA REALIZADA ;04/08/2020; R$3,000 ; R$150.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;350.000;ENTREGA REALIZADA ;04/08/2020; R$4,000 ; R$1.400.000,00 
NORDESTE;SERGIPE ;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;30/06/2020; R$5,330 ; R$26.650,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$20.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;20/01/2020; R$4,000 ; R$16.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$6.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;08/05/2020; R$4,000 ; R$40.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;20/01/2020; R$3,000 ; R$6.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.170;ENTREGA REALIZADA;20/01/2020; R$2,000 ; R$4.340,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.950;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$7.900,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;8.000;ENTREGA REALIZADA;08/05/2020; R$2,000 ; R$16.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;05/08/2020; R$2,000 ; R$2.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA;05/08/2020; R$3,000 ; R$30.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;05/08/2020; R$4,000 ; R$40.000,00 
NORDESTE;SERGIPE ;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;11/08/2020; R$3,000 ; R$15.000,00 
NORDESTE;SERGIPE ;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;11/08/2020; R$4,000 ; R$80.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;17/01/2020; R$3,000 ; R$6.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.000;ENTREGA REALIZADA;17/01/2020; R$2,000 ; R$4.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;17/01/2020; R$4,000 ; R$12.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;06/04/2020; R$4,000 ; R$20.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;7.000;ENTREGA REALIZADA;06/04/2020; R$2,000 ; R$14.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;31/07/2020; R$3,000 ; R$3.000,00 
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.000;ENTREGA REALIZADA ;31/07/2020; R$4,000 ; R$36.000,00 
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA ;05/08/2020; R$3,000 ; R$1.500,00 
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA ;05/08/2020; R$4,000 ; R$6.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA ;15/09/2020; R$3,000 ; R$15.000,00 
NORDESTE;ALAGOAS ;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$3.000,00 
NORTE;AMAPÁ;SES;AMAPÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$3.000,00 
NORDESTE;BAHIA ;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$18.000,00 
NORDESTE;CEARÁ;SES;CEARÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$45.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA ;11/09/2020; R$3,000 ; R$6.000,00 
SUDESTE;ESPÍRITO SANTO;SES;ESPÍRITO SANTO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$15.000,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$9.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$45.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$30.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;25.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$75.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$105.000,00 
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$6.000,00 
NORDESTE;RIO GRANDE DO NORTE ;SES;RIO GRANDE DO NORTE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$1.500,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA ;24/09/2020; R$3,000 ; R$60.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$15.000,00 
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$90.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;35.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$105.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;155.500;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$466.500,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8.000;ENTREGA REALIZADA ;14/09/2020; R$3,000 ; R$24.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA ;15/09/2020; R$5,000 ; R$75.000,00 
NORDESTE;ALAGOAS ;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$15.000,00 
NORDESTE;BAHIA ;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;11.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$55.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA ;11/09/2020; R$5,000 ; R$50.000,00 
SUDESTE;ESPÍRITO SANTO;SES;ESPÍRITO SANTO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60.000;ENTREGA REALIZADA ;14/09/2020; R$5,000 ; R$300.000,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA ;14/09/2020; R$5,000 ; R$100.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$100.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA ;14/09/2020; R$5,000 ; R$100.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;128.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$640.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA ;15/09/2020; R$5,000 ; R$100.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$2.000.000,00 
SUL;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;200.000;ENTREGA REALIZADA ;24/09/2020; R$5,000 ; R$1.000.000,00 
NORTE;RONDÔNIA;SES;RONDÔNIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$75.000,00 
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$25.000,00 
SUL;SANTA CATARINA ;SES;SANTA CATARINA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$2.000.000,00 
SUDESTE;SÃO PAULO ;SES;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;700.000;ENTREGA REALIZADA;18/09/2020; R$5,000 ; R$3.500.000,00 
NORDESTE;SERGIPE ;SES;SERGIPE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA ;14/09/2020; R$5,000 ; R$25.000,00 
NORTE;ACRE;SMS;RIO BRANCO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$15.000,00 
NORDESTE;BAHIA ;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$3.000,00 
NORDESTE;CEARÁ;SMS;FORTALEZA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$3.000,00 
CENTRO-OESTE;GOIÁS;SMS;GOIÂNIA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;14/09/2020; R$3,000 ; R$1.500,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$18.000,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$9.000,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;14/09/2020; R$3,000 ; R$12.000,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$15.000,00 
SUL;RIO GRANDE DO SUL ;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.500;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$10.500,00 
SUL;SANTA CATARINA ;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$1.500,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;29.000;ENTREGA REALIZADA;18/09/2020; R$3,000 ; R$87.000,00 
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;14/09/2020; R$3,000 ; R$3.000,00 
NORTE;ACRE;SMS;RIO BRANCO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$79.950,00 
NORDESTE;BAHIA ;SMS;SALVADOR;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$13.325,00 
NORDESTE;CEARÁ;SMS;FORTALEZA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;23.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$125.255,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;14/09/2020; R$5,330 ; R$26.650,00 
CENTRO-OESTE;GOIÁS;SMS;GOIÂNIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.500;ENTREGA REALIZADA;14/09/2020; R$5,330 ; R$18.655,00 
NORDESTE;MARANHÃO ;SMS;SÃO LUÍS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;15/06/2020; R$5,330 ; R$21.320,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;21.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$114.595,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$266.500,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$37.310,00 
NORDESTE;PARAÍBA;SMS;JOÃO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$31.980,00 
SUL;PARANÁ ;SMS;CURITIBA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;142.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$759.525,00 
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;19.500;ENTREGA REALIZADA;14/09/2020; R$5,330 ; R$103.935,00 
NORDESTE;PIAUÍ;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25.500;ENTREGA REALIZADA;14/09/2020; R$5,330 ; R$135.915,00 
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;34.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$183.885,00 
NORDESTE;RIO GRANDE DO NORTE ;SMS;NATAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$42.640,00 
SUL;RIO GRANDE DO SUL ;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.500;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$29.315,00 
SUL;SANTA CATARINA ;SMS;FLORIANÓPOLIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$47.970,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;347.000;ENTREGA REALIZADA;18/09/2020; R$5,330 ; R$1.849.510,00 
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;14/09/2020; R$5,330 ; R$10.660,00 
NORDESTE;BAHIA ;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA ;27/10/2020; R$5,000 ; R$40.000,00 
NORDESTE;BAHIA ;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA ;27/10/2020; R$3,000 ; R$12.000,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA ;03/11/2020; R$2,000 ; R$10.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA ;28/10/2020; R$5,000 ; R$75.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA ;28/10/2020; R$3,000 ; R$45.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;10.000;ENTREGA REALIZADA ;28/10/2020; R$2,000 ; R$20.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;17.000;ENTREGA REALIZADA ;26/10/2020; R$5,330 ; R$90.610,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA ;26/10/2020; R$2,000 ; R$10.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA ;26/10/2020; R$3,000 ; R$15.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA ;03/11/2020; R$5,000 ; R$50.000,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA ;03/11/2020; R$3,000 ; R$4.500,00 
NORTE;ACRE;SES;ACRE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.000;ENTREGA REALIZADA ;03/11/2020; R$2,000 ; R$4.000,00 
NORDESTE;CEARÁ;SES;CEARÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;15.000;ENTREGA REALIZADA ;10/11/2020; R$2,000 ; R$30.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA ;03/11/2020; R$5,000 ; R$10.000,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.500;ENTREGA REALIZADA ;03/11/2020; R$2,000 ; R$3.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA ;09/11/2020; R$2,000 ; R$10.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA ;04/11/2020; R$5,000 ; R$100.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA ;04/11/2020; R$3,000 ; R$9.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;130.000;ENTREGA REALIZADA ;06/11/2020; R$5,000 ; R$650.000,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA ;06/11/2020; R$3,000 ; R$45.000,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA ;05/11/2020; R$3,000 ; R$1.500,00 
SUDESTE;ESPÍRITO SANTO;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA ;05/11/2020; R$2,000 ; R$2.000,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;40.000;ENTREGA REALIZADA ;04/11/2020; R$5,330 ; R$213.200,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA ;04/11/2020; R$2,000 ; R$10.000,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.000;ENTREGA REALIZADA ;05/11/2020; R$2,000 ; R$4.000,00 
SUL ;PARANÁ ;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA ;03/11/2020; R$5,330 ; R$266.500,00 
NORDESTE;PIAUÍ;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA ;29/10/2020; R$2,000 ; R$2.000,00 
